review_id,sentence_id,Time,sentence_type,sentence
1462,339,25-09-2012 00:00,p,"""- Great brand - Average plus salary - Amazon has built benchmark in ECommerce and other spaces as well. To reach that it has developed tonnes of great software, algorithms, etc. It is like a niche encyclopedia. If you want to learn then there is loads to read. - If you are really passionate then you can build great products. - Aggressive - Highly customer focused"""
1455,341,26-09-2012 00:00,s,"""good company"""
1455,342,26-09-2012 00:00,p,"""nice work culture... and nice place 2 work"""
1455,343,26-09-2012 00:00,c,"""work pressure... and too much data"""
1460,345,29-09-2012 00:00,s,"""NOT FOR THOSE REQUIRE WORK LIFE BALANCE BUT FOR REAL EXPERIENCE OF HIGH END TECHNOLOGY"""
1460,346,29-09-2012 00:00,p,"""Get to work on Large scale systems. Aggressive work culture to be on edge in the Market/Business."""
1460,347,29-09-2012 00:00,c,"""Developers need to implement as well as take care of on call and support activities."""
1454,349,03-10-2012 00:00,s,"""Work hard. Have fun. Make history!"""
1454,350,03-10-2012 00:00,p,"""excellent work environment, challenging and highly dynamic."""
1456,352,06-10-2012 00:00,s,"""Fine"""
1456,353,06-10-2012 00:00,p,"""Instant payments for your efforts."""
1456,354,06-10-2012 00:00,c,"""Payment for particular is very low when compared to the jobs offline"""
1450,356,09-10-2012 00:00,s,"""Marvelous"""
1450,357,09-10-2012 00:00,p,"""Homely atmosphere with friendly peers"""
1453,359,10-10-2012 00:00,s,"""Positive about the company"""
1453,360,10-10-2012 00:00,p,"""Very good company with no work pressure. You can enjoy doing job here."""
1452,362,13-10-2012 00:00,s,"""Awesome"""
1452,363,13-10-2012 00:00,p,"""There is no limit to learn here. Awesome working culture and management culture. There is no dicatatorship here, you have your own say which is valued."""
1449,365,19-10-2012 00:00,s,"""Love to work. Its like my home."""
1449,366,19-10-2012 00:00,p,"""Culture is really good and company provides you a good work environment."""
1449,367,19-10-2012 00:00,c,"""Not much. They can have more roles in the company."""
1451,369,22-10-2012 00:00,s,"""best company to work for"""
1451,370,22-10-2012 00:00,p,"""it has good global exposure,can learn much things"""
1447,372,25-10-2012 00:00,s,"""Great place to work"""
1447,373,25-10-2012 00:00,p,"""Good exposure Good balance between work and personal life"""
1448,375,30-10-2012 00:00,s,"""amazing experience - best working environment"""
1448,376,30-10-2012 00:00,p,"""great working environment. best benefits."""
1448,377,30-10-2012 00:00,c,"""it support is not very efficient"""
1446,379,10-11-2012 00:00,s,"""the best one could be"""
1446,380,10-11-2012 00:00,p,"""the work environment, the technology, the hierarchy , the individual independence"""
1446,381,10-11-2012 00:00,c,"""this is the best place for a talent can ever have to flourish"""
1440,383,19-11-2012 00:00,s,"""Risk investigator"""
1440,384,19-11-2012 00:00,p,"""Very Good company to start your carrier with."""
1443,386,21-11-2012 00:00,s,"""Home away from home.. customer centric company."""
1443,387,21-11-2012 00:00,p,"""customer centric, fun work environment"""
1443,388,21-11-2012 00:00,c,"""customer centricity and obsession towards customer satisfaction sometimes is a huddle in loosing employee relations ."""
1442,390,24-11-2012 00:00,s,"""QA lead"""
1442,391,24-11-2012 00:00,p,"""Very Good work environment , Work with good team with new Technology, Flexitimings"""
1442,392,24-11-2012 00:00,c,"""Work pressure is high, Tight Schedule,"""
1445,394,25-11-2012 00:00,s,"""Great Company, People & Processes could be better"""
1445,395,25-11-2012 00:00,p,"""The company is growing to a mammoth size. Very huge presence in US and EU regions. The Company puts the 'Customer' before everything else"""
1445,396,25-11-2012 00:00,c,"""As always - there are a few people that just don't deserve to be in a great company like Amazon. In the name of hiring talent from B Schools, some dim wits get hired and make life difficult for rest of us. Not only do they have nothing to contribute, they also have a huge ego!"""
1439,398,26-11-2012 00:00,s,"""A wonderful experience to working and learnt a lot"""
1439,399,26-11-2012 00:00,p,"""good atmosphere full of fun activities Full of flexibility free transportation. good salary package nice infra only 6 months of work experience in amazon can be sufficient in order ti apply for IJP's"""
1439,400,26-11-2012 00:00,c,"""nothing specific, need to work hard during training. Quarterly VERSANT scores will be checked and need to do well in that test in order to qualify for the IJP's"""
1441,402,26-11-2012 00:00,s,"""It was wonderful coming from a service background"""
1441,403,26-11-2012 00:00,p,"""High salary Good work Environment Good Flexibility Good benefits Good indipendance"""
1437,405,27-11-2012 00:00,s,"""experience at amazon"""
1437,406,27-11-2012 00:00,p,"""innovation, flexibility, fast pace, salary"""
1437,407,27-11-2012 00:00,c,"""ambiguous work environment, lack of structure"""
1438,409,27-11-2012 00:00,s,"""CS Lead"""
1438,410,27-11-2012 00:00,p,"""Work culture ; Growth opportunists"""
1433,412,03-12-2012 00:00,s,"""Really nice pace to work"""
1433,413,03-12-2012 00:00,p,"""work environment , salary , title,no dress code ,no fixed timings ."""
1435,415,03-12-2012 00:00,s,"""Competitive !!"""
1435,416,03-12-2012 00:00,p,"""Very Competitive !! also loads of scope to improve yourself here"""
1435,417,03-12-2012 00:00,c,"""Very Little work life balance."""
1434,419,06-12-2012 00:00,s,"""Balance of good and bad"""
1434,420,06-12-2012 00:00,p,"""Great work culture.. Managers are all hand picked to be good and coordinative"""
1434,421,06-12-2012 00:00,c,"""Work has to go on 24*7*365 , Not very appealing timings,"""
1432,423,15-12-2012 00:00,s,"""Brings out a better, smarter you everydday"""
1432,424,15-12-2012 00:00,p,"""- You get different things to work on everyday - You get to work on different technologies which you just hear from outside amazon. - You get Challenges that helps you grow and you get to chance always push your limit to reach new heights"""
1432,425,15-12-2012 00:00,c,"""- Some of the engineering processes can be better - A lot of management are actually less technical - Terribly bad when it comes to Work life management"""
1436,427,17-12-2012 00:00,s,"""Good place to learn and Grow but dont go for Chennai location"""
1436,428,17-12-2012 00:00,p,"""Learn about scalable systems Ownership of projects"""
1436,429,17-12-2012 00:00,c,"""Pathetic Management in Chennai Eperiodicals"""
1430,431,18-12-2012 00:00,s,"""Have fun, work hard and make history"""
1430,432,18-12-2012 00:00,p,"""You get to work at latest technology, hard deadlines and face new challenges almost everyday."""
1430,433,18-12-2012 00:00,c,"""Facilities suck. Not much employee friendly working environment"""
1444,435,20-12-2012 00:00,s,"""Very Hectic Work Environment"""
1444,436,20-12-2012 00:00,p,"""Carrer developement and compensation are good for new comers."""
1444,437,20-12-2012 00:00,c,"""No work life balance. Weekend tasks are given"""
1431,439,21-12-2012 00:00,s,"""Experience at Amazon varies by team"""
1431,440,21-12-2012 00:00,p,"""Highly decentralized work environment - every team has its own culture. So pick the right team A very talented set of people to work with at that time"""
1429,442,22-12-2012 00:00,s,"""Great company"""
1429,443,22-12-2012 00:00,p,"""Good work, breadth of technologies & smart colleagues"""
1427,445,26-12-2012 00:00,s,"""Good learning experience for a beginner"""
1427,446,26-12-2012 00:00,p,"""1. Need to take ownership of code / service and ample opportunities to explore (depends greatly on the team) 2. Many smart people and lot of learning opportunities."""
1427,447,26-12-2012 00:00,c,"""1. Pager (On Call duty) 2. had times when there was not a clear vision in my team"""
1424,449,28-12-2012 00:00,s,"""Best company if you want to make hostoy"""
1424,450,28-12-2012 00:00,p,"""- Gives opportunity to experiment - Continuous operations team makes you to think the improvement every minute. -Promotions by large are driven by your direct contribution - entire company runs wit 14 amazon principle,"""
1424,451,28-12-2012 00:00,c,"""- some time you feel pressured as there is raising the bar for everything you do. - Team independently works as different company. so some time bonding is missing"""
1425,453,28-12-2012 00:00,s,"""Amazing work place"""
1425,454,28-12-2012 00:00,p,"""Smart People Great work The people hired are generally best in the industry and amiable to work with. You are also flexible to work from home once in a while."""
1425,455,28-12-2012 00:00,c,"""Tight Hierarchy Non receptive managers The hierarchy can be stifling at times and transitioning to different roles can be difficult."""
1423,457,29-12-2012 00:00,s,"""Work hard, work fast, work with deadlines : Delivery and get recognized"""
1423,458,29-12-2012 00:00,p,"""Good compensation, excellent job role flexibility, smart people, lot of independence and ability to show ownership."""
1423,459,29-12-2012 00:00,c,"""work pressure, late nights, lots of management pressure(sometimes directly getting to engineers - which may not be the norm in a lot of companies), no HR intervention"""
1426,461,30-12-2012 00:00,s,"""Great place to start your career and/or grow"""
1426,462,30-12-2012 00:00,p,"""Smart peers, Good pay, Freedom and ownership. Amazon had successfully found a formula to satisfy technical talents by including them as part of the business decision making process even though business and customers being the priority one."""
1426,463,30-12-2012 00:00,c,"""Work-life balance No great opportunity to learn technical skills / learn new stuff ( apart from the project work )"""
1421,465,05-01-2013 00:00,s,"""Best place to work with and hassle free environment."""
1421,466,05-01-2013 00:00,p,"""Employee friendly management. one can easily project their achievement and hard work without any hindrance"""
1422,468,05-01-2013 00:00,s,"""Very Stylish, Competitive and one of the Best place to work with"""
1422,469,05-01-2013 00:00,p,"""1> Competitive, Good Leadership, Good Place For Learning Ownership, Dedication. 2> One Can Learn To Improve Quality Of Work. 3> Cool Work Environment. 4> Fun During Work Time. 5> One Can Learn Well How To Deal With Issues, Challenges And Meet The Certain Targets."""
1422,470,05-01-2013 00:00,c,"""1> No Dress Codes. 2> Sometime Have To Work For Extra Hours To Finish The Priority And Make The Pending Status Zero. 3> Maintaining The Quality Score >99.5%, Which Is Bit Difficult. 4> Salary Is Low In Associate Level."""
1420,472,07-01-2013 00:00,s,"""Great place to work with, and people around are so technically sound with full of positive attitude"""
